prime_award_id,prime_award_internal_id,subaward_id,subaward_number,action_date,action_fiscal_year_derived,amount_usd,recipient_name,description
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,981565,145365,2022-01-24,2022,56862.0,"JOHN C. BERRY & SONS, INC.",FUEL ORDER FOR BOILERS HEATING SEASON 2021-2022
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,989885,145273,2022-01-24,2022,111240.0,CARAHSOFT TECHNOLOGY CORP,DENODO LICENSE & SUPPORT RENEWAL
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,993653,144825,2022-01-24,2022,921999.98,G. C. MICRO CORPORATION,MATLAB SOFTWARE MAINTENANCE RENEWAL
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,998696,144792,2022-01-24,2022,93025.0,HOEGANAES CORPORATION,NOLAN - PURCHASE A508 POWDER FOR SHELL DEMONSTRATION PART
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1001286,145234,2022-01-25,2022,47520.0,"ELECTRO OPTICAL COMPONENTS, INC",VOLTAGE AMPLIFIERS - JOSLIN
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2308288,145211,2022-01-25,2022,63995.0,TELETRIX CORPORATION,RADIAC SIMULATORS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2309082,145100,2022-01-25,2022,34778.0,HOTTINGER BRUEL & KJAER INC.,CALIBRATION OF B&K EQUIPMENT 2021
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1000818,134029,2022-01-26,2022,43200.0,DIMENSIONAL MEASUREMENT INC.,REIS - SCAMM STANDARDS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1003824,145316,2022-01-26,2022,52575.0,WESTMORELAND COUNTY COMMUNITY COLLEGE,EMERGENCY SERVICES TRAINING
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2300281,145198,2022-01-26,2022,249960.0,PARAGON ENERGY SOLUTIONS LLC,MAGNEBLAST BUS EA MAINTENANCE
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2301765,145270,2022-01-26,2022,69812.56,"DH TECHNOLOGIES, INC.",FY22 NNPTC NUTANIX MAINTENANCE
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2302924,145291,2022-01-26,2022,34761.3,"PARTNER STEEL CO., INC.",PROBE POLE TUBING LL-200-0027 & LL-200-0028
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2305500,142833-0010,2022-01-26,2022,84070.0,"WALSH ENGINEERING SERVICES, PC",TOO DRAFTING SERVICES CONTRACT
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2305864,145394-0001,2022-01-26,2022,376900.0,MCKESSON MEDICAL-SURGICAL GOVERNMENT SOLUTIONS LLC,PO 144679
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2309416,144753,2022-01-26,2022,66745.0,"ALLIANCE TECHNOLOGY GROUP, LLC",FY22 EMC-LEGATO MAINTENANCE
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,980383,144641,2022-01-26,2022,48900.0,"PITTSBURGH FLUID SYSTEMS, LLC","THE SUPPLIER SHALL FURNISH THE NECESSARY LABOR, SUPERVISION, SERVICES, TOOLS, EQ"
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,983186,145272,2022-01-26,2022,38069.8,"CTG FEDERAL, LLC",FY 2022 NPTU VSPHERE SOFTWARE AND MAINTENANCE
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,993696,145251,2022-01-26,2022,39018.17,COLOSSAL CONTRACTING LLC,CISCO SWITCHES
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,995497,145160,2022-01-26,2022,49996.0,"WESTWIND COMPUTER PRODUCTS, INC.",HP SERVER 360SVRCONFIG
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2302929,144928,2022-01-27,2022,530000.0,"THE M&P LAB, INC.",AUTOCLAVE TESTING
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2307229,145079,2022-01-27,2022,112028.39,"WESTMORELAND MECHANICAL TESTING & RESEARCH, INC.",A625 WPBU FAST TEST PROGRAM
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2308063,145138,2022-01-27,2022,93235.0,CUSTOM ENGINEERING CO.,VQPT DISCHARGE STRUCTURE
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2308180,145278,2022-01-27,2022,69894.3,HOTTINGER BRUEL & KJAER INC.,SUPPLIER SHALL PROVIDE THE FOLLOWING ITEMS IN ACCORDANCE WITH THE ATTACHED ADMIN
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,988786,141056-0003,2022-01-27,2022,87275.0,"LABORATORY TESTING, LLC",MASTER AGREEMENT FOR WORK AUTHORIZATIONS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2308806,144870,2022-01-28,2022,244674.0,CAPITAL TRACTOR INC,LAWN CARE EQUIPMENT
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,993271,144646,2022-01-28,2022,715664.11,JESKELL SYSTEMS LLC,IBM RATIONAL MAITENANCE FY21
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,981406,145439,2022-01-31,2022,43591.51,"JOHN C. BERRY & SONS, INC.",FUEL ORDER FOR BOILERS HEATING SEASON 2021-2022
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1000307,145389,2022-02-01,2022,112500.0,EDISON WELDING INSTITUTE INC,EWI AMC 2022-2024
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1002444,145288,2022-02-01,2022,44807.81,"U.S. FOAM & ETCH, INC",MATCO TOOL BOX & TOOLS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1003653,145349,2022-02-01,2022,95350.0,PARASOFT CORPORATION,RENEWAL PURCHASE PARASOFT C/C++ TEST FOR THE HCTF NETWORK
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2301387,145347,2022-02-01,2022,39498.48,BUTLER BROTHERS SUPPLY DIVISION,REGO-FIX TOOL HOLDERS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2306118,144842,2022-02-01,2022,86580.0,RAPISCAN SYSTEMS INC,CM AND PM FOR RAPISCAN X-RAY PACKAGE INSPECTION SYSTEMS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2306258,144238,2022-02-01,2022,68302.53,"GRANT INDUSTRIAL CONTROLS, INC.",WEBER - PALM ELECTRICAL CABINETS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,988413,144971,2022-02-01,2022,125445.49,"V & H MATERIAL HANDLING, LLC",PROCUREMENT OF ONE (1) VERTICAL LIFT MODULE
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,992197,125793-0264,2022-02-01,2022,1132568.2,"DAVIES OFFICE REFURBISHING, INC.",PROVIDE MODULAR FURNITURE IN ACCORDANCE WITH BECHTEL MARINE PROPULSION CORPORATI
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2302406,139825-0029,2022-02-02,2022,31412.5,"EQ INDUSTRIAL SERVICES, INC.",MASTER AGREEMENT FOR HAZARDOUS/NON-HAZARDOUS WASTE DISPOSAL
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2303046,139825-0028,2022-02-02,2022,31412.5,"EQ INDUSTRIAL SERVICES, INC.",MASTER AGREEMENT FOR HAZARDOUS/NON-HAZARDOUS WASTE DISPOSAL
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2304038,139825-0027,2022-02-02,2022,31412.25,"EQ INDUSTRIAL SERVICES, INC.",MASTER AGREEMENT FOR HAZARDOUS/NON-HAZARDOUS WASTE DISPOSAL
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2304198,145388,2022-02-02,2022,35800.0,KEYENCE CORPORATION OF AMERICA,KEYENCE 2D LASER LINE SCANNER
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2304260,145303,2022-02-02,2022,45500.0,ELECTRIC POWER RESEARCH INSTITUTE INC,DESIGN AND DELIVER CUSTOM PAUT PROBES FOR RT ALTERNATIVE TO NEW CONSTRUCTION WEL
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2306463,144736,2022-02-02,2022,230858.84,"ANTENNA HOUSE, INC.",ANTENNNA HOUSE AHFORMATTER LICENSES & MAINTENANCE
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2306858,145397,2022-02-02,2022,39587.2,ACADEMI TRAINING CENTER LLC,ACADEMI TRAINING FACILITY RENTAL FOR 2022
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2309531,7019153,2022-02-02,2022,100000.0,HANSON JANITORIAL SUPPLY INC,JANITORIAL SUPPLIES
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2309582,139919-0023,2022-02-02,2022,39847.5,SAVANNAH RIVER NUCLEAR SOLUTIONS LLC,LOW LEVEL RAD WASTE SHIPMENTS TO SRNS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2310016,7019212,2022-02-02,2022,1181971.0,"BATTELLE ENERGY ALLIANCE, LLC",55 TON SCRAP CASK SHIPMENTS TO THE RHLLW FACILITY
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,992410,144837,2022-02-02,2022,60134.71,COLOSSAL CONTRACTING LLC,MAINTENANCE AND LICENSING SUPPORT FOR CISCO EQUIPMENT
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,997527,132933,2022-02-02,2022,31400.0,"VANGURA TOOL, INC.",CAVRAK - PV 4/5 CAGE ASSEMBLY AND HARDWARE
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2304499,141756-0030,2022-02-03,2022,32725.0,GEL LABORATORIES LLC,ANALYZE BIOASSAY SAMPLES
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2306690,141446-0008,2022-02-03,2022,43795.0,"ECKERT & ZIEGLER ANALYTICS, INC",RELEASE #8- RADIOLOGICAL SOURCE
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1000072,145343,2022-02-07,2022,61766.0,ASSURANCE DATA INC,FY22 ENCASE SOFTWARE MAINTENANCE:
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1002628,145412,2022-02-07,2022,39215.4,STARLIMS CORPORATION,STARLIMS QM FULL-USER LICENSE
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2296366,145029,2022-02-07,2022,496704.0,"SALIENT CRGT, INC.",FY22 ORACLE PROGRAMMING SUBCONTRACTORS (PERIOD OF PERFORMANCE: 3/1/2022 - 2/28/2
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2305446,145469,2022-02-07,2022,50310.0,"MIRION TECHNOLOGIES (CANBERRA), INC.",(2) ISOLOS FOR RCO
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,981940,145320,2022-02-07,2022,140830.95,STERLING COMPUTERS CORPORATION,RACKMOUNTED PCS FOR FY22:
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,983652,145498,2022-02-07,2022,45346.51,"JOHN C. BERRY & SONS, INC.",FUEL ORDER FOR BOILERS HEATING SEASON 2021-2022
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,987272,144525,2022-02-07,2022,109530.0,"TDY INDUSTRIES, LLC",PICA - SPECIAL STAINLESS STEEL HIP BILLETS AND NI-ALLOY POWDERS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,991036,143682-0001,2022-02-07,2022,81436.0,LINDA M YATES,"ENVIRONMENTAL INVESTIGATION,CHARACTERIZATION, AND REMEDIATION SERVICES MASTER CO"
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,991507,145037,2022-02-07,2022,47613.43,BLACK & DECKER (U.S.) INC.,CDL LISTA STORAGE WALLS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,992156,145321,2022-02-07,2022,121050.0,STERLING COMPUTERS CORPORATION,FY22 WINMAGIC FULL DISK ENCRYPTION MAINTENANCE:
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,999691,145369,2022-02-07,2022,37270.0,"OLYMPUS AMERICA, INC.",OLYMPUS IPLEX GX
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,999978,145201,2022-02-07,2022,38500.8,COLOSSAL CONTRACTING LLC,FY22 CISCO (NETWORK UPLINKS)
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1004232,145161,2022-02-08,2022,74096.0,"Q-MATION, LLC",WONDERWARE MAINTENANCE RENEWAL
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2299906,144127,2022-02-08,2022,128492.0,"AMEE BAY, LLC",FRANZETTA - SECTIONED MOTOR GENERATOR DISPLAY
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2306944,145110,2022-02-08,2022,135329.33,"G2IT, LLC",BMC HELIX ITSM ONPREM
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,985491,145495,2022-02-08,2022,62361.21,"PITTSBURGH FLUID SYSTEMS, LLC",THOMPSON - SWAGELOK ORDER
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1000064,145432,2022-02-09,2022,88500.0,BNC CORP.,SCIONIX DETECTORS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2297919,145477,2022-02-09,2022,93900.89,MULTIQUIP INC.,150 KVA WHISPERWALT MOBILE GENERATOR
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2299244,145295,2022-02-09,2022,61444.02,"IDEAL SYSTEM SOLUTIONS, INC.",CDM/HQTF/LCTF DAS EQUIPMENT
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2303694,143212,2022-02-09,2022,34570.0,SCHMIEDE CORPORATION,"THE SUPPLIER SHALL FURNISH THE NECESSARY LABOR, SUPERVISION, SERVICES, TOOLS, EQ"
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2305440,139919-0024,2022-02-09,2022,68067.0,SAVANNAH RIVER NUCLEAR SOLUTIONS LLC,LOW LEVEL RAD WASTE SHIPMENTS TO SRNS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,980247,145481,2022-02-09,2022,40740.0,DOALL COMPANY,DOALL 2012 VH- VERTICAL CONTOUR BAND SAW
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,998227,145261,2022-02-09,2022,58411.0,"NORTHWEST MACHINING & MFG., INC.",296607-304 SS/NITRONIC 60 REMOTELY OPERATED SAFETY LATCH FOR SIZE H CARBON STEEL
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,999970,145384,2022-02-09,2022,66090.0,COLOSSAL CONTRACTING LLC,LOGITECH WEBCAMS:
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2299562,144449,2022-02-10,2022,95014.0,AHLBERG CAMERAS INC.,VIGES SLIMM CAMERA
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2303199,144677,2022-02-10,2022,172306.0,BEAR COMMUNICATIONS INC,KN AND KS TWO WAY RADIO SERVICE PURCHASE ORDER
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2306321,145137,2022-02-10,2022,40645.0,AMERICAN FABRICATION INC,OVERHEAD CLAMP (KALE KINDSCHUH)
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2306153,145221,2022-02-11,2022,32850.0,SOCIETY FOR HUMAN RESOURCE MANAGEMENT,DATA ANALYTICS TRAINING FOR HR PROFESSIONALS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1000986,125793-0266,2022-02-14,2022,58760.13,"DAVIES OFFICE REFURBISHING, INC.",PROVIDE MODULAR FURNITURE IN ACCORDANCE WITH BECHTEL MARINE PROPULSION CORPORATI
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1001315,140877-0001,2022-02-14,2022,30000.0,EDISON WELDING INSTITUTE INC,MASTER AGREEMENT FOR WORK AUTHORIZATIONS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1001580,145368,2022-02-14,2022,123812.0,CAMBRIDGE FLOW SOLUTIONS LIMITED,BUCHANAN - FY22 BOXERMESH LICENSE RENEWAL
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2306916,145545,2022-02-14,2022,108348.0,PI PHYSIK INSTRUMENTE LP,SUPPLIER SHALL PROVIDE THE FOLLOWING ITEMS IN ACCORDANCE WITH THE ATTACHED ADMIN
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,980453,145585,2022-02-14,2022,32990.0,"JOHN C. BERRY & SONS, INC.",FUEL ORDER FOR BOILERS HEATING SEASON 2021-2022
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,987591,142990,2022-02-14,2022,39792.5,CARPENTER TECHNOLOGY CORPORATION,PROCUREMENT OF 10 NICKEL WELD CONSUMABLES
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,999065,145200,2022-02-14,2022,36625.0,"DOCUMENT SOLUTIONS, INC.",HP PAGEWIDE 4200 XL PRINTER
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2305794,145271,2022-02-15,2022,40834.0,AMERICAN FABRICATION INC,296603-304 SS REMOTELY OPERATED SAFETY LATCH PER DWG 5D15762 (SCREWS PER DWG 6D3
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2308303,139919-0025,2022-02-15,2022,68067.0,SAVANNAH RIVER NUCLEAR SOLUTIONS LLC,LOW LEVEL RAD WASTE SHIPMENTS TO SRNS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,985557,145322,2022-02-15,2022,87305.0,"XENTEGRA, LLC",FY22 CITRIX MANAGED SERVICES AND SUPPORT:
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,996267,145423,2022-02-15,2022,64845.25,COLOSSAL CONTRACTING LLC,IT PERIPHERALS FOR KNOLLS INVENTORY:
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,996956,144996,2022-02-15,2022,139000.0,DLC ELECTRIC LLC,RELOCATE TF-15 VFD
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2298757,145335,2022-02-16,2022,253587.59,"IDEAL SYSTEM SOLUTIONS, INC.",FY22 KNOLLS VQPT DACS NI HARDWARE
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2301016,145217,2022-02-16,2022,480051.0,UNIVERSITY OF NOTRE DAME,CONFINED VOLUME RADIOLYSIS STUDIES AT NOTRE DAME RADIATION LABORATORY
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2301499,144983,2022-02-16,2022,57353.0,"STANTON INDUSTRIAL ELECTRIC SUPPLY, INC","THE SUPPLIER SHALL FURNISH THE NECESSARY LABOR, SUPERVISION, SERVICES, TOOLS, EQ"
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2301903,143629,2022-02-16,2022,48825.0,DS GOVERNMENT SOLUTIONS CORP,B. NEASE - CGM AND HOOPS SOFTWARE PACKAGES
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2307557,145235,2022-02-16,2022,124800.0,ERIE TECHNICAL SYSTEMS,KODA - AUTOCLAVE ENGNRS SECONDARY PUMPS (2)
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2302614,140911-0005,2022-02-17,2022,104000.0,"THE M&P LAB, INC.",MASTER AGREEMENT FOER WORK AUTHORIZATIONS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2303780,140891-0005,2022-02-17,2022,77152.0,CAMBRIDGE VALLEY MACHINING INC,WA22HAW007 (D. HILMAR) STRUCTURAL SUPPORT & HOUSING COVER
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2304864,145339,2022-02-17,2022,394180.6,"MIRION TECHNOLOGIES (CANBERRA), INC.",ACCUSCAN II PURCHASE
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,994038,145341,2022-02-17,2022,72586.41,LECO CORP,PURCHASE OF LECO MODEL AMH55
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,994344,145297,2022-02-17,2022,95154.0,"DIVERSIFIED METAL PRODUCTS, INC",TOO CONTAINMENT SLEEVE HANDLING TOOL (SFE 173)
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1001917,145489,2022-02-21,2022,59920.0,PRECISION DEFENSE SERVICES INC,DEPOPPE - UMBRELLA MACHINE AND FAB.
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2302415,145442,2022-02-21,2022,38038.0,LOGISTICS365 INC,NVIDIA QUADRO RTX 4000 VIDEO CARDS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,981600,145586,2022-02-21,2022,31990.0,"JOHN C. BERRY & SONS, INC.",FUEL ORDER FOR BOILERS HEATING SEASON 2021-2022
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,990282,7019255,2022-02-21,2022,408944.0,CDM FEDERAL PROGRAMS CORPORATION,TOA 001 - CAMERA INSPECTION OF EXISTING STORM AND SANITARY SEWER PIPING AT THE K
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,992390,145238,2022-02-21,2022,90000.0,SCIAKY INC,PREVENTIVE MAINTENANCE AND SERVICES ON THE EBAM
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,999949,145430,2022-02-21,2022,246846.0,"DOVER ENGINEERED PRODUCTS SEGMENT, INC.",CRL RAPID TRANSFER PORT ASSEMBLIES
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1001418,145501,2022-02-22,2022,82800.0,"ALPHA SPECTRA, INC.",ALPHA DETECTORS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1000040,145506,2022-02-23,2022,113085.68,COLOSSAL CONTRACTING LLC,FY22 SAILPOINT IIQ RENEWAL ANNUAL SUPPORT:
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1000063,145404,2022-02-23,2022,96921.0,COLOSSAL CONTRACTING LLC,NETWORK SWITCH MODULES
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1001421,145505,2022-02-23,2022,70033.14,COLOSSAL CONTRACTING LLC,CISCO EQUIPMENT
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2297680,145582,2022-02-23,2022,42599.96,"MICRO MOTION, INC.",(ATIP - NEHRBAUER) FLOW METER
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2299049,145237,2022-02-23,2022,522507.0,"JOHNSON CONTROLS BUILDING AUTOMATION SYSTEMS, LLC","INSPECTION, TESTING, AND MAINTENANCE OF FIRE ALARM/DETECTION SYSTEMS AT KNOLLS L"
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2301168,145199,2022-02-23,2022,59317.09,LOGISTICS365 INC,SERVER
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2304018,144530,2022-02-23,2022,367183.0,"M. M. HAYES COMPANY, INC.",KRONOS MAINTENANCE CONTRACT
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2305266,145473,2022-02-23,2022,50775.0,"CANARY LABS, INC.",CANARY SOFTWARE CUSTOMER CARE & SUPPORT SUBSCRIPTION RENEWAL
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2308068,145260,2022-02-23,2022,820631.36,"MIRION TECHNOLOGIES (CANBERRA), INC.",CARLSON - Q2 PROCUREMENT
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,980865,145419,2022-02-23,2022,44635.85,STERLING COMPUTERS CORPORATION,FY22 AXWAY SOFTWARE MAINTENANCE:
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,983183,145332,2022-02-23,2022,147270.0,"RADIATION TEST SOLUTIONS, INC.",RADIATION EFFECTS TESTING AND MEASUREMENT OF SINGLE EVENT UPSET (SEU) CROSS SECT
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,984839,145683,2022-02-23,2022,56422.3,"PITTSBURGH FLUID SYSTEMS, LLC",THOMPSON - SWAGELOK MULTIFEED FITTINGS
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,994335,144642,2022-02-23,2022,256777.0,KIN-TECH MFG INC,"THE SUPPLIER SHALL FURNISH THE NECESSARY LABOR, SUPERVISION, SERVICES, TOOLS, EQ"
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,996111,145521,2022-02-23,2022,57916.95,BARON FILTRATION COMPANY INC,"210551-940 SERIES FILTER ELEMENTS, MICRON SIZING 10-5-2; ITEM NO. 886679, DWG NO"
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,997636,145111,2022-02-23,2022,72075.0,"THE SCALE PEOPLE, INC",DILLON APXTREME LIDS BULK BUY
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,998823,145539,2022-02-23,2022,55000.0,NTOPOLOGY INC,NTOPOLOGY SOFTWARE LICENSES
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,1002075,145491,2022-02-24,2022,700000.0,MTS SYSTEMS CORPORATION,MTS SYTEMS SERVICE CONTRACT 2022-2027
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2302621,145279,2022-02-24,2022,83589.0,"STANTON INDUSTRIAL ELECTRIC SUPPLY, INC","THE SUPPLIER SHALL FURNISH THE NECESSARY LABOR, SUPERVISION, SERVICES, TOOLS, EQ"
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2304415,145471,2022-02-24,2022,111470.44,CYKOR LLC,FY 2022 NNPTC CISCO SWITCHES
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2306370,139919-0026,2022-02-24,2022,85083.75,SAVANNAH RIVER NUCLEAR SOLUTIONS LLC,LOW LEVEL RAD WASTE SHIPMENTS TO SRNS 'BET-482;483;484;485;486
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,2306964,145292,2022-02-24,2022,66544.0,"PLAINVILLE ELECTRICAL PRODUCTS COMPANY, THE",SINGLE-SERVO GAUGES AND FACEPLATES
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,981368,145345,2022-02-24,2022,207872.35,"MYTHICS, LLC",ORACLE PRIMAVERA SOFTWARE RENEWAL
CONT_AWD_89233018CNR000004_8900_-NONE-_-NONE-,292026551,982183,145348,2022-02-24,2022,111540.15,"MYTHICS, LLC",ORACLE PRIMAVERA SOFTWARE LICENSES
